epoch,batch_id,phase,samples
1,0,train,img_07854_p03_2019|img_07414_2021|img_03974_p03_2021|img_07698_p05_2019|img_05586_2020|img_02712_2021|img_03081_2021|img_02659_2021|img_06966_2020|img_05410_2020|img_08477_2020|img_06169_2021|img_06194_2019|img_04585_2021|img_01843_2019|img_04762_2021|img_03704_2021|img_00859_2019|img_04841_2020|img_05682_2020|img_00284_2020|img_04965_2019|img_01266_2021|img_05107_p01_2021|img_07460_2019|img_00029_2019|img_01286_2021|img_02856_p01_2019|img_01686_2019|img_04031_2020|img_08481_2019|img_00552_p01_2021|img_06905_p05_2019|img_05898_2020|img_04896_2021|img_06279_2021|img_01994_2019|img_01473_p02_2020|img_04319_2019|img_05921_2021|img_06916_2020|img_00638_p02_2020|img_01069_2019|img_00499_2021|img_04794_2019|img_04975_2020|img_07454_2020|img_01095_2021|img_05993_2019|img_08880_2021|img_07702_2021|img_06334_2020|img_02363_2019|img_07782_2021|img_02691_2021|img_00319_2019|img_07169_p04_2019|img_08515_2020|img_06199_2021|img_02894_2019|img_08660_2021|img_01020_2019|img_05405_2021|img_02991_2021|img_07440_2020|img_07080_2020|img_02265_2021|img_05009_2020|img_05302_2020|img_00331_p06_2021|img_08281_p02_2021|img_00767_2021|img_02338_p03_2021|img_05821_p57_2020|img_04947_2019|img_03062_2021|img_04178_p01_2020|img_04832_2021|img_03789_2019|img_00594_p03_2021|img_01204_2020|img_01620_2019|img_01211_2021|img_01970_2020|img_08053_2020|img_07417_2020|img_00506_2021|img_07403_p06_2019|img_02219_2021|img_02667_2021|img_04582_2019|img_04463_2021|img_01735_2019|img_08211_2020|img_01031_p09_2020|img_05687_p02_2019|img_06800_2020|img_04100_2021|img_01837_2020|img_04929_p16_2020|img_06074_p02_2020|img_08123_2021|img_03962_2020|img_06430_2020|img_08042_2020|img_04815_2019|img_08080_2021|img_03126_2021|img_04969_2019|img_07472_2021|img_07538_2021|img_04332_2019|img_05725_2019|img_00577_p18_2019|img_02307_2019|img_00384_p02_2020|img_08066_2021|img_02828_2020|img_07035_2021|img_01924_2021|img_00211_2019|img_07221_2021|img_04125_2021|img_08537_2021|img_04883_2021|img_06779_p02_2020|img_00678_2020|img_07047_2020
15,98,train,img_07953_p03_2021|img_06480_2019|img_06432_2021|img_07266_2020|img_00526_2021|img_07005_2021|img_04230_p11_2020|img_02606_2019|img_08427_2019|img_05098_2020|img_05501_p02_2021|img_00556_2021|img_06498_p02_2020|img_02192_2019|img_08173_2021|img_08138_2021|img_04530_2019|img_05741_2019|img_04865_2019|img_01884_2020|img_02425_2021|img_05446_2020|img_07123_p02_2021|img_05951_2021|img_05832_p01_2021|img_00281_p02_2020|img_05202_2021|img_08565_2021|img_00326_p06_2020|img_05506_2021|img_03101_p12_2019|img_03810_2021|img_07525_p06_2019|img_00696_2021|img_02301_2019|img_01929_2021|img_08136_p03_2019|img_02027_2021|img_00039_2019|img_02698_p01_2019|img_08149_2021|img_00664_2020|img_07701_p06_2019|img_05976_2020|img_01236_2019|img_01794_p04_2019|img_06199_2021|img_08083_2019|img_05122_2019|img_05285_p76_2021|img_02042_2019|img_01111_2021|img_03140_2020|img_03101_p13_2019|img_04111_2021|img_05838_2019|img_02662_2019|img_00150_p02_2019|img_04003_2020|img_08945_2019|img_01874_p03_2021|img_05965_2019|img_05590_2019|img_08127_2020|img_00078_2020|img_02754_p02_2021|img_08029_2019|img_00028_p16_2021|img_07883_2020|img_04293_2020|img_01048_2021|img_00264_2021|img_08184_2020|img_00389_p01_2020|img_04485_2020|img_01406_2020|img_02506_2020|img_00491_p02_2020|img_01466_2019|img_05426_2020|img_00995_p01_2019|img_00377_2019|img_04568_2020|img_04295_2020|img_06867_p01_2021|img_07943_2020|img_05364_p01_2020|img_05246_2019|img_08651_2021|img_01083_2020|img_08256_2020|img_00896_2019|img_07204_p01_2020|img_04439_2021|img_00263_2020|img_06065_2021|img_04637_p04_2019|img_01432_2019|img_06113_2021|img_06916_p41_2021|img_02870_2021|img_06885_p01_2021|img_02935_2020|img_07558_2021|img_02684_2019|img_07597_2019|img_08794_2021|img_01951_2019|img_05954_2019|img_08473_2021|img_07576_2020|img_00927_2021|img_01263_2020|img_01302_2020|img_01915_2020|img_08038_2020|img_01450_2019|img_01444_2021|img_00977_2019|img_05278_2019|img_04003_2019|img_00033_2020|img_00173_p02_2020|img_05813_2020|img_07495_2020|img_06816_p05_2020|img_06631_p02_2019|img_05728_2019
15,99,train,img_07649_p04_2019|img_07808_2021|img_08307_2019|img_05435_p11_2021|img_04848_p03_2020|img_04627_2021|img_08050_p01_2019|img_07982_p03_2021|img_05613_2019|img_05737_2021|img_06851_p03_2020|img_04836_2019|img_02948_2021|img_07371_2021|img_01205_2019|img_04265_p04_2020|img_03423_2019|img_01823_2019|img_07080_2021|img_03228_2021|img_06143_2020|img_04711_2019|img_00061_2021|img_01563_2020|img_09116_2019|img_03547_2019|img_05260_2020|img_08831_2019|img_01438_p01_2021|img_08859_2021|img_06568_2021|img_05626_p01_2021|img_07302_2020|img_00801_p01_2021|img_06707_2019|img_07626_2021|img_01537_2019|img_07111_2020|img_08601_2019|img_04326_p01_2020|img_05101_2021|img_01567_2019|img_08138_2020|img_00405_p01_2020|img_04917_2021|img_03743_2020|img_06993_p04_2019|img_00012_p01_2021|img_05125_2021|img_05022_2021|img_04686_p02_2020|img_05908_2021|img_03591_2021|img_02189_2019|img_01485_2019|img_02624_2019|img_03968_2021|img_03684_p02_2020|img_03527_p07_2020|img_08777_2019|img_03756_2020|img_02971_2021|img_08234_2021|img_08595_2020|img_00936_2020|img_05362_2019|img_02427_2020|img_04084_2021|img_03253_2019|img_01020_2019|img_01842_2020|img_06845_p04_2021|img_05247_2021|img_06218_p18_2019|img_05821_p09_2020|img_08172_2021|img_02771_2021|img_08459_p04_2019|img_00279_p01_2020|img_06250_p01_2019|img_08610_2021|img_00343_2021|img_00489_2021|img_02413_p04_2019|img_06988_2020|img_04606_2020|img_04313_2019|img_07349_p01_2020|img_05292_2019|img_02230_2020|img_07670_2019|img_00504_p01_2021|img_02616_2020|img_03023_2019|img_05332_p04_2019|img_03644_2020|img_01354_p04_2020|img_01030_2020|img_08636_p17_2019|img_04404_2020|img_00528_2021|img_06366_2019|img_06071_2019|img_06460_p02_2019|img_00462_2019|img_06884_2019|img_00258_2021|img_01237_2021|img_04513_2020|img_07061_2019|img_00024_p21_2019|img_06746_2021|img_04698_p02_2021|img_04555_2019|img_06399_2020|img_02445_2021|img_08796_2019|img_05489_2021|img_01039_2020|img_08566_2019|img_07556_2021|img_03943_2021|img_02024_2020|img_06402_2020|img_06490_p11_2021|img_08983_2019|img_07329_2021|img_01057_2021
15,100,train,img_07891_2019|img_02449_2019|img_05350_2020|img_01128_2021|img_06269_2019|img_06668_2019|img_04375_2020|img_00079_2019|img_04637_p13_2019|img_02819_2020|img_03145_2020|img_04076_2020|img_01386_2020|img_03139_p06_2019|img_06201_p02_2021|img_07610_p02_2020|img_05686_2021|img_01912_2020|img_05088_2020|img_04180_p03_2020|img_06717_p11_2020|img_07163_2020|img_07084_2019|img_06118_2021|img_03293_p07_2019|img_08709_2021|img_02977_2021|img_05441_2019|img_05456_2019|img_07900_2020|img_08056_p03_2019|img_02663_2019|img_02431_2021|img_01746_2021|img_00486_p07_2019|img_03203_p03_2020|img_06383_2020|img_02212_2020|img_03052_2020|img_01003_p02_2019|img_00351_p02_2021|img_04580_2019|img_02927_2020|img_03398_2021|img_03726_2021|img_04889_2021|img_05022_2020|img_07691_2019|img_01844_2021|img_07888_p04_2019|img_01204_p08_2019|img_06998_2019|img_03743_2021|img_03755_2021|img_00028_p08_2021|img_07335_2019|img_03409_2020|img_04802_p03_2019|img_05216_p08_2019|img_03340_2019|img_06730_2021|img_04255_p03_2019|img_04635_2019|img_01613_2021|img_00459_p08_2019|img_06560_2019|img_04324_2019|img_07615_2020|img_07525_p37_2019|img_06958_2019|img_03191_2019|img_08739_2020|img_02008_2019|img_00546_2019|img_01127_2020|img_00480_2019|img_03967_2021|img_05119_p24_2020|img_05911_2020|img_08904_2019|img_00818_p18_2020|img_01179_2019|img_06992_p02_2020|img_05304_2020|img_01146_2020|img_00086_2021|img_07120_2019|img_06747_p06_2021|img_03238_2021|img_04395_2020|img_03014_p03_2019|img_08517_2019|img_07972_2019|img_08645_2021|img_06078_2021|img_05819_2021|img_06085_p02_2020|img_00054_2019|img_06670_2021|img_07757_2019|img_08426_2020|img_08641_2021|img_02486_2020|img_08297_2021|img_04934_2021|img_03347_p02_2021|img_07555_2019|img_06648_2021|img_07160_p01_2019|img_07124_2019|img_07311_2021|img_00969_2019|img_07883_2019|img_07636_2021|img_01812_2021|img_04611_p03_2019|img_02951_2021|img_04230_p02_2020|img_06972_2019|img_07984_2021|img_03084_p03_2020|img_06846_2019|img_08286_2019|img_04463_2019|img_06426_p08_2020|img_03937_2020|img_07375_p01_2021|img_01682_2021
15,101,train,img_04472_2020|img_00721_2021|img_00251_2020|img_00944_2019|img_01635_2021|img_07920_2021|img_00475_p02_2021|img_01630_2020|img_04916_2020|img_03287_2021|img_02729_p02_2021|img_00517_p02_2021|img_00563_2021|img_08498_2020|img_05840_p03_2021|img_03261_2020|img_05142_2021|img_02072_2021|img_00182_2019|img_03101_2020|img_02263_2020|img_03139_p07_2019|img_07515_2020|img_07272_2021|img_04513_2021|img_02945_2021|img_06665_p04_2021|img_06004_p02_2021|img_04877_2021|img_06426_p07_2020|img_06959_2019|img_00565_2019|img_07366_2020|img_02314_2019|img_05119_p05_2020|img_06754_2019|img_05725_2021|img_06596_2019|img_05621_2019|img_04440_2020|img_04739_p02_2021|img_06025_2019|img_07991_2020|img_01713_2021|img_03904_2021|img_04940_2019|img_00588_p02_2021|img_05994_p02_2020|img_06185_p01_2020|img_07312_2021|img_03975_2019|img_03545_2021|img_07000_2020|img_08646_2020|img_06824_p02_2019|img_06620_2021|img_00006_2020|img_07064_p17_2020|img_04826_2019|img_07159_p14_2021|img_00937_2020|img_04756_2019|img_02541_2021|img_01023_2019|img_05893_p47_2021|img_07518_2020|img_00764_2020|img_02225_2021|img_04885_2020|img_00933_p01_2020|img_08645_2020|img_05090_p09_2019|img_04488_2020|img_04210_2019|img_01475_2019|img_02568_p16_2019|img_00008_2019|img_00002_2019|img_08583_2021|img_08713_2021|img_04173_2021|img_04101_2019|img_02075_2021|img_09201_2019|img_03982_2019|img_07909_2019|img_01956_2019|img_07034_2019|img_01314_2021|img_01351_p04_2019|img_03500_p02_2021|img_02145_2021|img_07209_2019|img_02730_2019|img_06628_p01_2019|img_02769_2020|img_02222_2021|img_07550_p07_2019|img_04978_p13_2019|img_04592_2021|img_01491_2019|img_03896_2021|img_02752_2021|img_08190_2021|img_03157_2020|img_08657_2019|img_07486_2020|img_06648_2020|img_00519_2021|img_02568_p03_2019|img_05754_p02_2021|img_02402_p04_2020|img_07054_2019|img_00474_2019|img_01528_2020|img_07525_p26_2019|img_07947_2019|img_08165_2020|img_01858_2020|img_03692_2019|img_01407_2019|img_03712_2019|img_06669_2020|img_04585_p01_2020|img_07042_2019|img_04230_p10_2020|img_05893_p30_2021|img_04194_2019
15,102,train,img_06435_2020|img_00075_2020|img_01260_p04_2020|img_08464_2020|img_01511_2019|img_04731_2019|img_00639_p15_2019|img_06146_p15_2020|img_06825_p01_2021|img_03433_2019|img_07522_2021|img_08947_2019|img_07466_2021|img_06490_p12_2021|img_00771_2021|img_02655_2021|img_03253_2020|img_05425_2020|img_03603_2019|img_00808_2021|img_00687_2019|img_00772_2019|img_07835_2019|img_06426_p24_2020|img_03875_2019|img_02393_2019|img_01088_2019|img_00168_2020|img_07012_2021|img_06369_p01_2021|img_01040_2019|img_07601_2020|img_06992_p06_2020|img_00542_p03_2019|img_03529_p19_2020|img_07322_2019|img_08747_2021|img_02106_2020|img_08785_p04_2019|img_03908_2020|img_03749_2019|img_05690_2021|img_07123_p01_2021|img_06701_2020|img_02723_2021|img_02982_2021|img_00555_2019|img_02925_2019|img_06659_p06_2021|img_06855_2021|img_03602_p02_2021|img_06527_2021|img_01914_2020|img_00879_2021|img_00857_2019|img_09054_p01_2019|img_06573_2019|img_00697_p01_2019|img_06703_2019|img_06409_2019|img_08727_2019|img_06343_2020|img_00417_2019|img_00165_p11_2021|img_08039_2021|img_06135_2021|img_07786_2019|img_02726_2019|img_06471_2020|img_05541_2019|img_06666_p05_2020|img_07520_2020|img_02260_2019|img_07297_2019|img_08180_2020|img_04826_2020|img_02828_2020|img_05805_2020|img_03453_2019|img_00578_2021|img_07506_2020|img_03725_p01_2020|img_00967_2021|img_01685_2019|img_07912_p02_2021|img_01320_2020|img_03224_2019|img_01803_2019|img_06218_p01_2019|img_02509_2019|img_00785_2019|img_02346_2019|img_08473_2020|img_01223_2021|img_08377_2020|img_02739_p04_2021|img_06242_p01_2021|img_02605_2021|img_04123_2021|img_01085_2021|img_03983_2019|img_04302_2020|img_07348_p02_2019|img_07364_2021|img_02928_2020|img_04182_p03_2020|img_01274_2021|img_03040_2020|img_03007_2021|img_02852_p01_2019|img_04848_p01_2020|img_00907_p01_2019|img_08905_2019|img_00190_2019|img_06846_2020|img_00547_2020|img_05602_2021|img_03088_2020|img_06511_2019|img_02092_2019|img_00264_2019|img_01345_2021|img_04399_2019|img_00076_2021|img_02983_2021|img_04900_2019|img_08046_p05_2019|img_01122_2021
15,103,train,img_07247_2021|img_01271_p03_2019|img_05424_2020|img_03509_2021|img_07082_2021|img_00794_2019|img_07453_p01_2020|img_02569_2019|img_02620_2020|img_05954_2021|img_03678_2020|img_03899_p01_2020|img_02448_2021|img_04871_2021|img_00869_2020|img_01369_2019|img_01865_2020|img_08214_2021|img_03702_2020|img_06368_p05_2021|img_08018_2020|img_06407_2020|img_04742_2020|img_00256_2021|img_05636_2021|img_03576_2019|img_03598_2021|img_00135_p02_2019|img_07376_2019|img_05706_2020|img_08352_2019|img_05669_2021|img_08437_2021|img_05540_2019|img_05333_2019|img_04720_2020|img_05925_2021|img_00359_2021|img_03596_p04_2019|img_03990_2020|img_03832_2020|img_07064_p08_2021|img_04529_2020|img_05773_2020|img_07451_2020|img_06868_2021|img_07525_p35_2019|img_07259_2019|img_07846_2020|img_06323_2021|img_06580_p04_2020|img_08612_2020|img_04280_2019|img_06413_2020|img_01990_2020|img_06266_2019|img_00228_2021|img_04074_2021|img_04748_2021|img_06729_2019|img_07550_p06_2019|img_04479_2019|img_02179_2021|img_05384_2020|img_02803_2019|img_02257_2019|img_04506_2020|img_07530_2021|img_05008_2020|img_06333_2019|img_08271_p01_2019|img_01693_2021|img_04335_2021|img_07835_2020|img_08372_2020|img_08473_p04_2019|img_00662_p02_2020|img_08316_2019|img_05433_2019|img_08097_2021|img_05416_2020|img_05920_2021|img_04661_2020|img_08728_2020|img_06685_2020|img_05645_2019|img_02930_2020|img_04742_2019|img_00217_2021|img_05119_p30_2020|img_06918_2019|img_09156_2019|img_06934_p08_2021|img_05609_2021|img_05100_2019|img_08670_2021|img_06326_p02_2021|img_05619_p01_2020|img_05210_2019|img_01988_2019|img_05174_2020|img_01122_p04_2020|img_03441_p02_2021|img_02434_p01_2020|img_00406_p01_2019|img_06385_p03_2019|img_08380_2020|img_05984_2020|img_04135_p03_2021|img_03580_2020|img_03615_p01_2020|img_06755_2019|img_04074_2019|img_04534_2021|img_01706_2021|img_04963_2020|img_06529_2020|img_01332_p02_2020|img_00925_2020|img_01361_2019|img_00070_2021|img_00174_p02_2021|img_07240_2021|img_04020_2021|img_05735_2020|img_05285_p25_2021|img_06028_p10_2021|img_01010_2021
15,104,train,img_07496_2020|img_06588_p02_2020|img_01735_2019|img_03374_2020|img_07629_2019|img_03458_2020|img_06097_2020|img_05053_2019|img_07271_2021|img_01987_2020|img_06341_2021|img_02799_2019|img_06591_p02_2021|img_04741_2021|img_00475_p07_2020|img_01879_2020|img_00630_p01_2021|img_05312_2021|img_00392_p02_2021|img_06616_2021|img_04959_2021|img_07895_2020|img_08288_2021|img_05253_2020|img_05075_2020|img_08617_2021|img_07015_p02_2020|img_08828_2021|img_08324_2020|img_04701_2019|img_05978_2020|img_08347_2019|img_08696_2020|img_04143_2021|img_07717_2020|img_00617_2021|img_03901_2020|img_09093_2019|img_01388_2021|img_01397_2021|img_01795_2020|img_06362_p07_2021|img_06643_p02_2019|img_06108_2019|img_07281_2020|img_05459_2020|img_05064_2020|img_04328_2019|img_05599_p05_2020|img_03197_2019|img_08767_2021|img_06934_p04_2021|img_01558_2020|img_07734_2021|img_01918_2020|img_05105_2021|img_08189_2019|img_06941_2019|img_08049_2020|img_06426_p45_2020|img_07416_p04_2019|img_05390_2020|img_05086_p04_2019|img_06970_p01_2021|img_01277_2020|img_00331_p04_2021|img_06130_p03_2020|img_04263_2019|img_04668_2019|img_08412_p01_2019|img_05285_p57_2021|img_05726_2019|img_06390_2019|img_06328_p12_2020|img_04809_2021|img_01930_2020|img_07904_2020|img_04058_p03_2021|img_08390_2020|img_03688_2019|img_01137_2020|img_06282_2020|img_00910_2021|img_06214_2021|img_06543_2020|img_02121_p04_2019|img_04049_2020|img_00915_p05_2020|img_00558_2020|img_08166_2019|img_04295_2021|img_06117_2021|img_01570_2019|img_01033_2019|img_05694_2020|img_07893_2020|img_02209_2019|img_06916_p04_2019|img_01751_2021|img_02187_p30_2021|img_05650_2020|img_04211_2021|img_03682_2020|img_04052_2020|img_00032_p03_2021|img_05313_2021|img_05067_2020|img_00346_2019|img_06727_2021|img_03466_2020|img_02122_2019|img_01942_2020|img_06216_2021|img_01436_2020|img_02711_2019|img_07901_2019|img_05357_2021|img_02413_2021|img_03875_2021|img_07599_p01_2019|img_04562_2020|img_08630_2020|img_02417_2021|img_05080_2019|img_03762_2021|img_05443_2019|img_04698_2020|img_07877_2021
15,105,train,img_00597_p03_2019|img_03477_2019|img_03257_2020|img_00514_p08_2020|img_03921_2019|img_05390_2019|img_00766_2019|img_03254_2019|img_04043_2019|img_04725_2019|img_05768_2020|img_06195_2020|img_01046_2020|img_07329_2020|img_06387_p04_2019|img_07983_p01_2019|img_00136_2020|img_03188_2021|img_05992_p07_2021|img_02049_p02_2019|img_03042_2020|img_06316_2021|img_01221_p06_2019|img_00232_p01_2019|img_01099_2021|img_08083_2020|img_05285_p68_2021|img_01272_2020|img_05218_2020|img_06146_p14_2020|img_01490_2019|img_03645_p02_2021|img_02285_2020|img_06452_p10_2020|img_03101_p05_2019|img_04538_2021|img_04195_2019|img_03881_2020|img_06437_2019|img_01470_2021|img_01689_2021|img_01216_2021|img_08481_2021|img_00424_2020|img_05838_2021|img_03319_2020|img_01517_p09_2021|img_07588_2020|img_06491_2021|img_07662_2019|img_08035_p02_2021|img_01133_2019|img_00042_2021|img_06861_p01_2019|img_01145_2021|img_08054_2020|img_04550_2019|img_02785_2021|img_03814_2019|img_06893_2020|img_08977_2019|img_04721_2019|img_04465_2021|img_03790_p11_2020|img_06449_2020|img_05632_p11_2021|img_01030_2021|img_07444_2020|img_07152_2021|img_01360_2019|img_03985_2021|img_00965_2019|img_02690_2021|img_08795_2019|img_08171_2020|img_02388_2019|img_00191_p01_2019|img_06536_p17_2021|img_01077_p04_2021|img_08253_2020|img_08009_2020|img_02416_2019|img_01822_2019|img_03541_2019|img_02102_p01_2021|img_00559_2019|img_00167_2021|img_03529_p14_2020|img_05451_2021|img_00827_p04_2020|img_08120_2021|img_06916_p25_2021|img_07367_p01_2020|img_05435_p10_2021|img_07902_2020|img_03529_p12_2020|img_02204_2020|img_07547_2021|img_05697_2020|img_05893_p20_2021|img_06464_2020|img_08243_2020|img_03516_p02_2019|img_01187_2019|img_04735_2019|img_07219_2021|img_04404_2021|img_00892_p04_2020|img_06003_2021|img_03413_p01_2019|img_05418_2019|img_02813_2021|img_07727_2019|img_06265_p01_2021|img_03392_2021|img_01171_2021|img_05938_2020|img_07849_2019|img_06928_2020|img_06917_2020|img_02668_2020|img_06069_p05_2021|img_00499_2021|img_02847_2021|img_02941_2019|img_01415_2020|img_02562_2020|img_01582_2020
15,106,train,img_00964_p02_2021|img_07175_2019|img_03101_p20_2019|img_00315_2021|img_02853_p01_2019|img_06004_p02_2019|img_07730_2021|img_06640_p05_2021|img_02288_2020|img_04747_2021|img_04494_2020|img_08673_2019|img_07047_2021|img_01529_p01_2021|img_08987_2019|img_04222_p11_2020|img_05488_2020|img_02884_2020|img_05626_2019|img_05992_p01_2021|img_01045_p02_2021|img_05217_2019|img_03470_2021|img_06715_2021|img_02897_2021|img_04460_2020|img_04504_2021|img_04060_2020|img_04279_2019|img_08175_2020|img_02572_2019|img_00350_p01_2019|img_02725_2019|img_01505_2021|img_00279_2021|img_03656_2019|img_02918_p13_2021|img_02517_2021|img_05043_2019|img_02128_2021|img_07361_2019|img_00026_p01_2020|img_08621_2019|img_02125_2019|img_01927_2021|img_00617_p01_2019|img_06268_2019|img_05993_2019|img_05917_2021|img_04449_2019|img_05285_p17_2021|img_06071_2020|img_05086_2020|img_03062_2019|img_05931_2021|img_00470_2019|img_06179_2020|img_08875_2021|img_04881_p04_2021|img_04390_p02_2021|img_04977_2019|img_05909_2020|img_00354_2019|img_08035_2020|img_06784_2019|img_00163_p15_2020|img_05124_2019|img_03952_2020|img_06591_p01_2021|img_04953_2019|img_01612_2021|img_05464_2020|img_01861_2019|img_02182_2020|img_00514_p01_2020|img_04179_2021|img_04493_2019|img_07931_2020|img_05666_2019|img_04831_2019|img_00623_p02_2021|img_02014_2020|img_03610_2021|img_03700_2019|img_03414_2021|img_03228_2020|img_00951_2019|img_07126_2020|img_01204_p07_2019|img_00520_2019|img_00326_p03_2019|img_07826_2021|img_03101_p04_2019|img_02833_2021|img_01796_2020|img_00461_p03_2021|img_05067_2021|img_07373_2019|img_07341_2019|img_01500_2020|img_04423_2021|img_03023_2021|img_06166_2020|img_04687_2020|img_06756_2020|img_07981_2019|img_00917_2020|img_07782_p03_2020|img_00532_2020|img_08725_2021|img_04848_p09_2020|img_06821_2020|img_07832_p01_2020|img_00025_2021|img_06900_p01_2021|img_01636_2020|img_00201_2021|img_00585_p02_2020|img_00026_2021|img_00540_2020|img_02384_p04_2020|img_07159_2020|img_03611_2021|img_07252_2020|img_01969_2021|img_03916_2020|img_07933_p03_2020|img_07428_2019
15,107,train,img_02292_2020|img_01517_p27_2021|img_03871_2020|img_07264_2019|img_07340_p01_2019|img_08746_p01_2021|img_08305_2019|img_07083_2021|img_04147_2020|img_00286_2020|img_03501_2021|img_04225_2020|img_05893_p02_2021|img_03327_2019|img_00146_2020|img_04603_2021|img_07476_2020|img_07269_2021|img_04815_2021|img_04175_2020|img_00455_2021|img_06417_2021|img_04066_2019|img_08327_2020|img_05057_2020|img_07523_2019|img_02417_2020|img_08128_2020|img_03178_2020|img_07850_p01_2019|img_05119_p26_2020|img_02044_p01_2021|img_02145_p02_2019|img_06741_p02_2020|img_03511_p04_2019|img_06892_2020|img_03878_2019|img_01086_2020|img_03337_2021|img_03516_p04_2019|img_02205_2020|img_03144_p01_2021|img_00585_p04_2021|img_04343_2019|img_06242_2020|img_02327_2020|img_04708_2019|img_04411_2020|img_03639_p02_2019|img_02955_2021|img_08597_2019|img_03306_2019|img_07945_2020|img_05285_p43_2021|img_00282_2020|img_09070_2019|img_04397_2020|img_06739_p04_2019|img_01732_2019|img_02800_2021|img_00672_p02_2021|img_01407_2021|img_04439_2020|img_04243_2019|img_03365_2021|img_01391_2020|img_05806_2021|img_06096_2020|img_08459_p03_2019|img_05809_2020|img_00449_2021|img_08389_2021|img_01568_2021|img_00929_2021|img_02227_2020|img_04331_2020|img_03214_2021|img_08158_2020|img_05531_2019|img_01336_2021|img_00558_2019|img_06192_2021|img_06668_2021|img_08696_2019|img_07891_2021|img_07063_2020|img_02815_p04_2020|img_05619_2021|img_00729_p02_2019|img_04137_2019|img_01752_2019|img_06989_2020|img_08379_2019|img_00267_2020|img_01181_p05_2021|img_08308_2019|img_03121_2019|img_05821_p82_2020|img_08221_2020|img_03668_p01_2021|img_07840_p02_2020|img_06311_2021|img_05849_2020|img_07064_p21_2020|img_06437_2021|img_08490_2020|img_01286_2021|img_03292_2019|img_03007_2019|img_02088_2020|img_08404_p02_2020|img_05530_p01_2019|img_08232_2020|img_03911_2019|img_06746_p05_2019|img_03899_p08_2020|img_05103_2021|img_03217_2021|img_03263_p01_2020|img_01877_2019|img_06322_p04_2020|img_07137_2021|img_00597_p08_2019|img_08032_2021|img_06532_2019|img_04679_2020|img_07978_p01_2019|img_05438_2019
15,108,train,img_02999_2021|img_00307_p02_2020|img_04139_2019|img_06534_2020|img_05353_2019|img_01144_2021|img_08420_2021|img_04686_2021|img_07776_2019|img_08634_2020|img_05996_2021|img_04378_2020|img_01230_2019|img_03747_2019|img_02172_2019|img_04348_2021|img_04942_2020|img_06388_2020|img_04274_2019|img_03656_2020|img_04352_2020|img_07583_p02_2019|img_01903_2021|img_03356_2019|img_07920_2019|img_03566_2020|img_00379_p01_2019|img_06770_p02_2021|img_07756_2021|img_02581_p01_2021|img_05866_2020|img_07835_2021|img_02185_2021|img_08362_2020|img_00994_2019|img_00874_2021|img_00318_p02_2021|img_01726_2020|img_07439_p05_2019|img_05576_2020|img_06250_p04_2019|img_07968_2019|img_06827_p12_2021|img_02441_2019|img_03725_2019|img_05335_2019|img_00867_2021|img_00960_2021|img_00589_2020|img_06776_2020|img_07036_2019|img_03890_2021|img_01663_2021|img_09101_2019|img_03211_2019|img_05664_2019|img_05093_2020|img_00226_2019|img_00190_p03_2020|img_01072_2020|img_05392_2021|img_00410_2021|img_05741_2021|img_02568_p02_2020|img_06810_p01_2021|img_08494_2020|img_00026_p20_2020|img_01135_2020|img_00294_2019|img_08449_2021|img_02014_2019|img_01469_2020|img_04547_2021|img_04680_2021|img_08877_2019|img_05435_p06_2021|img_03486_2019|img_08860_2021|img_00585_p19_2021|img_00083_2021|img_02724_2019|img_00954_p02_2020|img_02384_p01_2020|img_02740_2021|img_00649_2019|img_06963_p09_2020|img_03296_2020|img_00639_p02_2021|img_09016_2019|img_03960_2021|img_06472_p03_2021|img_00351_p04_2021|img_06528_2019|img_02306_2021|img_00040_2021|img_04004_2019|img_05222_2020|img_06517_2019|img_05821_p18_2020|img_05601_2019|img_08300_2019|img_06330_p02_2021|img_07128_p01_2019|img_00340_p02_2020|img_01795_2021|img_06739_p05_2019|img_01775_2021|img_01921_2021|img_00329_p02_2020|img_05012_2019|img_04471_2020|img_01206_2021|img_05527_2019|img_02765_p21_2019|img_08564_2019|img_03852_p21_2019|img_00597_p01_2019|img_08636_p18_2019|img_06843_2020|img_04840_2021|img_00637_p02_2019|img_04415_2021|img_02568_p10_2019|img_03501_2019|img_00212_p04_2020|img_04559_2020|img_06284_2020|img_01897_p01_2019
